Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
32400,D2,1996,11/3/1996,Mannheim,Gutersloh,1,0,H
32401,D2,1996,11/3/1996,Meppen,Hertha,1,1,D
32402,D2,1996,11/3/1996,Zwickau,RW Essen,2,1,H
32403,D2,1996,11/4/1996,Unterhaching,Wolfsburg,1,0,H
32404,D2,1996,11/15/1996,Hertha,Unterhaching,3,0,H
32405,D2,1996,11/15/1996,Kaiserslautern,Zwickau,4,1,H
32406,D2,1996,11/15/1996,Wolfsburg,Stuttgarter K,0,0,D
32407,D2,1996,11/16/1996,Mainz,CZ Jena,3,2,H
32408,D2,1996,11/17/1996,RW Essen,Mannheim,2,1,H
32409,D2,1996,11/17/1996,Gutersloh,Ein Frankfurt,3,1,H
32410,D2,1996,11/17/1996,RB Leipzig,Meppen,1,3,A
32411,D2,1996,11/17/1996,Oldenburg,Lubeck,1,1,D
32412,D2,1996,11/18/1996,Uerdingen,F Koln,1,2,A
32413,D2,1996,11/22/1996,CZ Jena,Wolfsburg,3,3,D
32414,D2,1996,11/22/1996,Ein Frankfurt,RW Essen,3,0,H
32415,D2,1996,11/23/1996,Mannheim,Kaiserslautern,2,0,H
32416,D2,1996,11/23/1996,Zwickau,Oldenburg,1,0,H
32417,D2,1996,11/24/1996,Lubeck,F Koln,1,1,D
32418,D2,1996,11/24/1996,Meppen,Gutersloh,2,0,H
32419,D2,1996,11/24/1996,Stuttgarter K,Hertha,1,2,A
32420,D2,1996,11/24/1996,Unterhaching,RB Leipzig,1,1,D
32421,D2,1996,11/25/1996,Mainz,Uerdingen,3,1,H
32422,D2,1996,11/29/1996,RW Essen,Meppen,2,1,H
32423,D2,1996,11/29/1996,Wolfsburg,Uerdingen,1,0,H
32424,D2,1996,11/30/1996,Hertha,CZ Jena,0,1,A
32425,D2,1996,11/30/1996,RB Leipzig,Stuttgarter K,0,0,D
32426,D2,1996,12/1/1996,F Koln,Mainz,1,3,A
32427,D2,1996,12/1/1996,Gutersloh,Unterhaching,1,1,D
32428,D2,1996,12/1/1996,Lubeck,Zwickau,1,1,D
32429,D2,1996,12/2/1996,Kaiserslautern,Ein Frankfurt,5,0,H
32430,D2,1996,12/6/1996,CZ Jena,RB Leipzig,0,0,D
32431,D2,1996,12/6/1996,Mainz,Wolfsburg,0,0,D
32432,D2,1996,12/7/1996,Ein Frankfurt,Oldenburg,2,3,A
32433,D2,1996,12/7/1996,Zwickau,F Koln,2,0,H
32434,D2,1996,12/8/1996,Mannheim,Lubeck,3,1,H
32435,D2,1996,12/8/1996,Meppen,Kaiserslautern,2,1,H
32436,D2,1996,12/8/1996,Stuttgarter K,Gutersloh,1,1,D
32437,D2,1996,12/8/1996,Unterhaching,RW Essen,2,0,H
32438,D2,1996,12/9/1996,Uerdingen,Hertha,2,3,A
32439,D2,1996,12/14/1996,Oldenburg,Mannheim,1,0,H
32440,D2,1996,2/21/1997,Uerdingen,RB Leipzig,5,0,H
32441,D2,1996,2/21/1997,Unterhaching,Kaiserslautern,0,0,D
32442,D2,1996,2/22/1997,Mannheim,Zwickau,4,0,H
32443,D2,1996,2/22/1997,Wolfsburg,F Koln,2,1,H
32444,D2,1996,2/23/1997,CZ Jena,Gutersloh,2,5,A
32445,D2,1996,2/23/1997,Ein Frankfurt,Lubeck,3,0,H
32446,D2,1996,2/23/1997,Meppen,Oldenburg,2,1,H
32447,D2,1996,2/23/1997,Stuttgarter K,RW Essen,1,1,D
32448,D2,1996,2/24/1997,Mainz,Hertha,0,1,A
32449,D2,1996,2/28/1997,RW Essen,CZ Jena,0,2,A
32450,D2,1996,2/28/1997,F Koln,Mannheim,4,0,H
32451,D2,1996,3/1/1997,RB Leipzig,Mainz,3,0,H
32452,D2,1996,3/2/1997,Gutersloh,Uerdingen,1,1,D
32453,D2,1996,3/2/1997,Kaiserslautern,Stuttgarter K,2,0,H
32454,D2,1996,3/2/1997,Lubeck,Meppen,4,1,H
32455,D2,1996,3/2/1997,Oldenburg,Unterhaching,1,3,A
32456,D2,1996,3/2/1997,Zwickau,Ein Frankfurt,1,0,H
32457,D2,1996,3/3/1997,Hertha,Wolfsburg,1,0,H
32458,D2,1996,3/7/1997,CZ Jena,Kaiserslautern,2,2,D
32459,D2,1996,3/7/1997,Mainz,Gutersloh,3,0,H
32460,D2,1996,3/8/1997,Hertha,F Koln,4,2,H
32461,D2,1996,3/8/1997,Meppen,Zwickau,3,0,H
32462,D2,1996,3/8/1997,Stuttgarter K,Oldenburg,5,0,H
32463,D2,1996,3/8/1997,Uerdingen,RW Essen,1,0,H
32464,D2,1996,3/8/1997,Unterhaching,Lubeck,0,0,D
32465,D2,1996,3/10/1997,Ein Frankfurt,Mannheim,1,0,H
32466,D2,1996,3/14/1997,RW Essen,Mainz,0,2,A
32467,D2,1996,3/14/1997,F Koln,Ein Frankfurt,0,0,D
32468,D2,1996,3/15/1997,Mannheim,Meppen,1,0,H
32469,D2,1996,3/15/1997,Zwickau,Unterhaching,0,2,A
32470,D2,1996,3/16/1997,Gutersloh,Wolfsburg,1,1,D
32471,D2,1996,3/16/1997,RB Leipzig,Hertha,0,3,A
32472,D2,1996,3/16/1997,Lubeck,Stuttgarter K,1,0,H
32473,D2,1996,3/16/1997,Oldenburg,CZ Jena,1,0,H
32474,D2,1996,3/17/1997,Kaiserslautern,Uerdingen,3,1,H
32475,D2,1996,3/19/1997,Wolfsburg,RB Leipzig,2,0,H
32476,D2,1996,3/21/1997,CZ Jena,Lubeck,1,1,D
32477,D2,1996,3/21/1997,Uerdingen,Oldenburg,1,0,H
32478,D2,1996,3/22/1997,Stuttgarter K,Zwickau,1,0,H
32479,D2,1996,3/23/1997,Hertha,Gutersloh,5,2,H
32480,D2,1996,3/23/1997,RB Leipzig,F Koln,4,1,H
32481,D2,1996,3/23/1997,Meppen,Ein Frankfurt,1,1,D
32482,D2,1996,3/23/1997,Unterhaching,Mannheim,2,1,H
32483,D2,1996,3/23/1997,Wolfsburg,RW Essen,5,1,H
32484,D2,1996,3/24/1997,Mainz,Kaiserslautern,0,0,D
32485,D2,1996,3/28/1997,F Koln,Meppen,0,0,D
32486,D2,1996,3/28/1997,Mannheim,Stuttgarter K,0,1,A
32487,D2,1996,3/29/1997,RW Essen,Hertha,2,1,H
32488,D2,1996,3/29/1997,Kaiserslautern,Wolfsburg,4,0,H
32489,D2,1996,3/29/1997,Lubeck,Uerdingen,2,0,H
32490,D2,1996,3/30/1997,Ein Frankfurt,Unterhaching,1,0,H
32491,D2,1996,3/30/1997,Gutersloh,RB Leipzig,2,0,H
32492,D2,1996,3/30/1997,Oldenburg,Mainz,1,1,D
32493,D2,1996,3/30/1997,Zwickau,CZ Jena,1,0,H
32494,D2,1996,4/4/1997,CZ Jena,Mannheim,1,1,D
32495,D2,1996,4/4/1997,Mainz,Lubeck,1,1,D
32496,D2,1996,4/5/1997,Gutersloh,F Koln,1,0,H
32497,D2,1996,4/5/1997,Stuttgarter K,Ein Frankfurt,0,0,D
32498,D2,1996,4/6/1997,RB Leipzig,RW Essen,2,0,H
32499,D2,1996,4/6/1997,Uerdingen,Zwickau,3,0,H
32500,D2,1996,4/6/1997,Unterhaching,Meppen,1,2,A
32501,D2,1996,4/6/1997,Wolfsburg,Oldenburg,2,2,D
32502,D2,1996,4/7/1997,Hertha,Kaiserslautern,2,0,H
32503,D2,1996,4/11/1997,Ein Frankfurt,CZ Jena,1,1,D
32504,D2,1996,4/11/1997,Kaiserslautern,RB Leipzig,4,1,H
32505,D2,1996,4/12/1997,RW Essen,Gutersloh,2,2,D
32506,D2,1996,4/12/1997,Mannheim,Uerdingen,1,0,H
32507,D2,1996,4/13/1997,F Koln,Unterhaching,3,1,H
32508,D2,1996,4/13/1997,Lubeck,Wolfsburg,0,0,D
32509,D2,1996,4/13/1997,Oldenburg,Hertha,2,2,D
32510,D2,1996,4/13/1997,Zwickau,Mainz,0,0,D
32511,D2,1996,4/14/1997,Meppen,Stuttgarter K,1,1,D
32512,D2,1996,4/18/1997,Mainz,Mannheim,2,0,H
32513,D2,1996,4/18/1997,Wolfsburg,Zwickau,1,1,D
32514,D2,1996,4/19/1997,Stuttgarter K,Unterhaching,1,0,H
32515,D2,1996,4/19/1997,Uerdingen,Ein Frankfurt,3,0,H
32516,D2,1996,4/20/1997,CZ Jena,Meppen,2,1,H
32517,D2,1996,4/20/1997,RW Essen,F Koln,0,4,A
32518,D2,1996,4/20/1997,Gutersloh,Kaiserslautern,1,1,D
32519,D2,1996,4/20/1997,RB Leipzig,Oldenburg,0,0,D
32520,D2,1996,4/21/1997,Hertha,Lubeck,0,0,D
32521,D2,1996,4/24/1997,Mannheim,Wolfsburg,1,3,A
32522,D2,1996,4/25/1997,Kaiserslautern,RW Essen,3,2,H
32523,D2,1996,4/25/1997,Meppen,Uerdingen,2,0,H
32524,D2,1996,4/26/1997,Zwickau,Hertha,1,2,A
32525,D2,1996,4/27/1997,F Koln,Stuttgarter K,1,2,A
32526,D2,1996,4/27/1997,Lubeck,RB Leipzig,0,1,A
32527,D2,1996,4/27/1997,Oldenburg,Gutersloh,2,0,H
32528,D2,1996,4/27/1997,Unterhaching,CZ Jena,2,1,H
32529,D2,1996,4/28/1997,Ein Frankfurt,Mainz,1,0,H
32530,D2,1996,5/2/1997,Hertha,Mannheim,2,2,D
32531,D2,1996,5/2/1997,Mainz,Meppen,3,0,H
32532,D2,1996,5/3/1997,RW Essen,Oldenburg,5,0,H
32533,D2,1996,5/3/1997,Wolfsburg,Ein Frankfurt,4,1,H
32534,D2,1996,5/4/1997,CZ Jena,Stuttgarter K,0,0,D
32535,D2,1996,5/4/1997,Gutersloh,Lubeck,3,1,H
32536,D2,1996,5/4/1997,Kaiserslautern,F Koln,2,0,H
32537,D2,1996,5/4/1997,RB Leipzig,Zwickau,4,0,H
32538,D2,1996,5/5/1997,Uerdingen,Unterhaching,0,4,A
32539,D2,1996,5/9/1997,F Koln,CZ Jena,2,0,H
32540,D2,1996,5/9/1997,Meppen,Wolfsburg,0,0,D
32541,D2,1996,5/10/1997,Mannheim,RB Leipzig,1,1,D
32542,D2,1996,5/10/1997,Oldenburg,Kaiserslautern,0,1,A
32543,D2,1996,5/11/1997,Lubeck,RW Essen,3,2,H
32544,D2,1996,5/11/1997,Stuttgarter K,Uerdingen,1,0,H
32545,D2,1996,5/11/1997,Unterhaching,Mainz,0,0,D
32546,D2,1996,5/11/1997,Zwickau,Gutersloh,3,1,H
32547,D2,1996,5/12/1997,Ein Frankfurt,Hertha,3,1,H
32548,D2,1996,5/16/1997,Uerdingen,CZ Jena,2,2,D
32549,D2,1996,5/16/1997,Wolfsburg,Unterhaching,0,0,D
32550,D2,1996,5/17/1997,RB Leipzig,Ein Frankfurt,2,3,A
32551,D2,1996,5/17/1997,Oldenburg,F Koln,1,1,D
32552,D2,1996,5/18/1997,RW Essen,Zwickau,1,2,A
32553,D2,1996,5/18/1997,Gutersloh,Mannheim,0,0,D
32554,D2,1996,5/18/1997,Kaiserslautern,Lubeck,7,0,H
32555,D2,1996,5/18/1997,Mainz,Stuttgarter K,1,0,H
32556,D2,1996,5/19/1997,Hertha,Meppen,3,0,H
32557,D2,1996,5/21/1997,CZ Jena,Mainz,2,1,H
32558,D2,1996,5/21/1997,F Koln,Uerdingen,1,2,A
32559,D2,1996,5/21/1997,Stuttgarter K,Wolfsburg,0,0,D
32560,D2,1996,5/22/1997,Ein Frankfurt,Gutersloh,2,0,H
32561,D2,1996,5/22/1997,Lubeck,Oldenburg,2,0,H
32562,D2,1996,5/22/1997,Mannheim,RW Essen,3,3,D
32563,D2,1996,5/22/1997,Meppen,RB Leipzig,0,0,D
32564,D2,1996,5/22/1997,Unterhaching,Hertha,1,2,A
32565,D2,1996,5/22/1997,Zwickau,Kaiserslautern,2,1,H
32566,D2,1996,5/24/1997,Wolfsburg,CZ Jena,4,1,H
32567,D2,1996,5/25/1997,RW Essen,Ein Frankfurt,4,1,H
32568,D2,1996,5/25/1997,F Koln,Lubeck,0,3,A
32569,D2,1996,5/25/1997,Gutersloh,Meppen,4,2,H
32570,D2,1996,5/25/1997,Hertha,Stuttgarter K,0,1,A
32571,D2,1996,5/25/1997,RB Leipzig,Unterhaching,3,0,H
32572,D2,1996,5/25/1997,Oldenburg,Zwickau,1,2,A
32573,D2,1996,5/25/1997,Uerdingen,Mainz,0,1,A
32574,D2,1996,5/26/1997,Kaiserslautern,Mannheim,5,0,H
32575,D2,1996,6/1/1997,CZ Jena,Hertha,2,1,H
32576,D2,1996,6/1/1997,Ein Frankfurt,Kaiserslautern,0,0,D
32577,D2,1996,6/1/1997,Mainz,F Koln,2,0,H
32578,D2,1996,6/1/1997,Mannheim,Oldenburg,2,0,H
32579,D2,1996,6/1/1997,Meppen,RW Essen,1,1,D
32580,D2,1996,6/1/1997,Stuttgarter K,RB Leipzig,3,1,H
32581,D2,1996,6/1/1997,Uerdingen,Wolfsburg,0,3,A
32582,D2,1996,6/1/1997,Unterhaching,Gutersloh,3,1,H
32583,D2,1996,6/1/1997,Zwickau,Lubeck,2,0,H
32584,D2,1996,6/8/1997,Hertha,Uerdingen,0,2,A
32585,D2,1996,6/11/1997,RW Essen,Unterhaching,1,2,A
32586,D2,1996,6/11/1997,F Koln,Zwickau,2,1,H
32587,D2,1996,6/11/1997,Gutersloh,Stuttgarter K,1,0,H
32588,D2,1996,6/11/1997,Kaiserslautern,Meppen,7,6,H
32589,D2,1996,6/11/1997,RB Leipzig,CZ Jena,3,3,D
32590,D2,1996,6/11/1997,Lubeck,Mannheim,2,3,A
32591,D2,1996,6/11/1997,Oldenburg,Ein Frankfurt,1,2,A
32592,D2,1996,6/11/1997,Wolfsburg,Mainz,5,4,H
32593,D1,1997,8/1/1997,Schalke 04,Leverkusen,2,1,H
32594,D1,1997,8/1/1997,Stuttgart,Munich 1860,1,1,D
32595,D1,1997,8/2/1997,Bayern Munich,Kaiserslautern,0,1,A
32596,D1,1997,8/2/1997,Bochum,Bielefeld,1,0,H
32597,D1,1997,8/2/1997,FC Koln,Duisburg,3,2,H
32598,D1,1997,8/2/1997,Hansa Rostock,Wolfsburg,0,1,A
32599,D1,1997,8/2/1997,Karlsruhe,Werder Bremen,3,1,H
32600,D1,1997,8/3/1997,Hamburg,M'gladbach,2,2,D
32601,D1,1997,8/3/1997,Hertha,Dortmund,1,1,D
32602,D1,1997,8/5/1997,Bielefeld,Stuttgart,2,1,H
32603,D1,1997,8/5/1997,Duisburg,Schalke 04,1,0,H
32604,D1,1997,8/5/1997,Leverkusen,Bochum,3,2,H
32605,D1,1997,8/5/1997,Munich 1860,Karlsruhe,2,2,D
32606,D1,1997,8/5/1997,Werder Bremen,Hansa Rostock,1,1,D
32607,D1,1997,8/6/1997,Dortmund,FC Koln,3,0,H
32608,D1,1997,8/6/1997,Kaiserslautern,Hertha,1,0,H
32609,D1,1997,8/6/1997,M'gladbach,Bayern Munich,1,1,D
32610,D1,1997,8/6/1997,Wolfsburg,Hamburg,1,1,D
32611,D1,1997,8/8/1997,Bochum,Duisburg,0,0,D
32612,D1,1997,8/8/1997,Stuttgart,Leverkusen,1,0,H
32613,D1,1997,8/9/1997,Bayern Munich,Wolfsburg,5,2,H
32614,D1,1997,8/9/1997,FC Koln,Kaiserslautern,0,0,D
32615,D1,1997,8/9/1997,Hansa Rostock,Hamburg,2,1,H
32616,D1,1997,8/9/1997,Karlsruhe,Bielefeld,3,1,H
32617,D1,1997,8/9/1997,Schalke 04,Dortmund,1,0,H
32618,D1,1997,8/9/1997,Werder Bremen,Munich 1860,3,3,D
32619,D1,1997,8/10/1997,Hertha,M'gladbach,2,2,D
32620,D1,1997,8/22/1997,Munich 1860,Hansa Rostock,0,1,A
32621,D1,1997,8/22/1997,Wolfsburg,Hertha,2,1,H
32622,D1,1997,8/23/1997,Bielefeld,Werder Bremen,3,0,H
32623,D1,1997,8/23/1997,Dortmund,Bochum,5,2,H
32624,D1,1997,8/23/1997,Duisburg,Stuttgart,0,3,A
32625,D1,1997,8/23/1997,Kaiserslautern,Schalke 04,3,0,H
32626,D1,1997,8/23/1997,Leverkusen,Karlsruhe,6,1,H
32627,D1,1997,8/23/1997,M'gladbach,FC Koln,4,1,H
32628,D1,1997,8/24/1997,Hamburg,Bayern Munich,0,2,A
32629,D1,1997,8/29/1997,Bochum,Kaiserslautern,1,3,A
32630,D1,1997,8/29/1997,Hertha,Hamburg,0,2,A
32631,D1,1997,8/30/1997,FC Koln,Wolfsburg,5,3,H
32632,D1,1997,8/30/1997,Hansa Rostock,Bayern Munich,1,3,A
32633,D1,1997,8/30/1997,Schalke 04,M'gladbach,2,0,H
32634,D1,1997,8/30/1997,Stuttgart,Dortmund,0,0,D
32635,D1,1997,8/30/1997,Werder Bremen,Leverkusen,2,1,H
32636,D1,1997,8/31/1997,Karlsruhe,Duisburg,1,2,A
32637,D1,1997,9/1/1997,Munich 1860,Bielefeld,1,0,H
32638,D1,1997,9/12/1997,Bielefeld,Hansa Rostock,0,1,A
32639,D1,1997,9/12/1997,Hamburg,FC Koln,2,1,H
32640,D1,1997,9/13/1997,Bayern Munich,Hertha,3,0,H
32641,D1,1997,9/13/1997,Dortmund,Karlsruhe,2,2,D
32642,D1,1997,9/13/1997,Duisburg,Werder Bremen,2,1,H
32643,D1,1997,9/13/1997,Leverkusen,Munich 1860,2,2,D
32644,D1,1997,9/13/1997,M'gladbach,Bochum,2,1,H
32645,D1,1997,9/13/1997,Wolfsburg,Schalke 04,0,0,D
32646,D1,1997,9/14/1997,Kaiserslautern,Stuttgart,4,3,H
32647,D1,1997,9/19/1997,Karlsruhe,Kaiserslautern,2,4,A
32648,D1,1997,9/19/1997,Munich 1860,Duisburg,0,1,A
32649,D1,1997,9/20/1997,Bielefeld,Leverkusen,2,1,H
32650,D1,1997,9/20/1997,Bochum,Wolfsburg,2,1,H
32651,D1,1997,9/20/1997,FC Koln,Bayern Munich,1,3,A
32652,D1,1997,9/20/1997,Hansa Rostock,Hertha,4,0,H
32653,D1,1997,9/20/1997,Schalke 04,Hamburg,2,2,D
32654,D1,1997,9/20/1997,Werder Bremen,Dortmund,2,1,H
32655,D1,1997,9/21/1997,Stuttgart,M'gladbach,3,0,H
32656,D1,1997,9/26/1997,Bayern Munich,Schalke 04,1,1,D
32657,D1,1997,9/26/1997,Duisburg,Bielefeld,2,1,H
32658,D1,1997,9/27/1997,Dortmund,Munich 1860,2,3,A
32659,D1,1997,9/27/1997,Hamburg,Bochum,2,1,H
32660,D1,1997,9/27/1997,Kaiserslautern,Werder Bremen,1,3,A
32661,D1,1997,9/27/1997,Leverkusen,Hansa Rostock,1,1,D
32662,D1,1997,9/27/1997,M'gladbach,Karlsruhe,1,1,D
32663,D1,1997,9/27/1997,Wolfsburg,Stuttgart,1,0,H
32664,D1,1997,9/28/1997,Hertha,FC Koln,1,0,H
32665,D1,1997,10/3/1997,Munich 1860,Kaiserslautern,1,3,A
32666,D1,1997,10/3/1997,Werder Bremen,M'gladbach,1,0,H
32667,D1,1997,10/4/1997,Bielefeld,Dortmund,3,1,H
32668,D1,1997,10/4/1997,Bochum,Bayern Munich,2,3,A
32669,D1,1997,10/4/1997,Hansa Rostock,FC Koln,1,2,A
32670,D1,1997,10/4/1997,Karlsruhe,Wolfsburg,2,1,H
32671,D1,1997,10/4/1997,Leverkusen,Duisburg,2,1,H
32672,D1,1997,10/4/1997,Schalke 04,Hertha,1,0,H
32673,D1,1997,10/5/1997,Stuttgart,Hamburg,5,2,H
32674,D1,1997,10/14/1997,Dortmund,Leverkusen,0,1,A
32675,D1,1997,10/14/1997,FC Koln,Schalke 04,0,2,A
32676,D1,1997,10/14/1997,Hamburg,Karlsruhe,3,1,H
32677,D1,1997,10/14/1997,Hertha,Bochum,2,2,D
32678,D1,1997,10/14/1997,Wolfsburg,Werder Bremen,1,0,H
32679,D1,1997,10/15/1997,Bayern Munich,Stuttgart,3,3,D
32680,D1,1997,10/15/1997,Duisburg,Hansa Rostock,0,1,A
32681,D1,1997,10/15/1997,Kaiserslautern,Bielefeld,3,1,H
32682,D1,1997,10/15/1997,M'gladbach,Munich 1860,5,1,H
32683,D1,1997,10/17/1997,Bochum,FC Koln,2,1,H
32684,D1,1997,10/17/1997,Werder Bremen,Hamburg,0,0,D
32685,D1,1997,10/18/1997,Duisburg,Dortmund,0,0,D
32686,D1,1997,10/18/1997,Hansa Rostock,Schalke 04,4,1,H
32687,D1,1997,10/18/1997,Karlsruhe,Bayern Munich,1,1,D
32688,D1,1997,10/18/1997,Leverkusen,Kaiserslautern,1,1,D
32689,D1,1997,10/18/1997,Munich 1860,Wolfsburg,2,1,H
32690,D1,1997,10/18/1997,Stuttgart,Hertha,4,1,H
32691,D1,1997,10/19/1997,Bielefeld,M'gladbach,3,1,H
32692,D1,1997,10/24/1997,Kaiserslautern,Duisburg,1,0,H
32693,D1,1997,10/24/1997,Schalke 04,Bochum,2,0,H
32694,D1,1997,10/25/1997,Bayern Munich,Werder Bremen,2,0,H
32695,D1,1997,10/25/1997,Dortmund,Hansa Rostock,3,2,H
32696,D1,1997,10/25/1997,Hamburg,Munich 1860,1,2,A
32697,D1,1997,10/25/1997,Hertha,Karlsruhe,3,1,H
32698,D1,1997,10/25/1997,M'gladbach,Leverkusen,2,2,D
32699,D1,1997,10/25/1997,Wolfsburg,Bielefeld,2,0,H
32700,D1,1997,10/26/1997,FC Koln,Stuttgart,4,2,H
32701,D1,1997,10/31/1997,Dortmund,Kaiserslautern,2,2,D
32702,D1,1997,10/31/1997,Duisburg,M'gladbach,4,5,A
32703,D1,1997,10/31/1997,Leverkusen,Wolfsburg,2,1,H
32704,D1,1997,11/1/1997,Hansa Rostock,Bochum,2,2,D
32705,D1,1997,11/1/1997,Karlsruhe,FC Koln,3,1,H
32706,D1,1997,11/1/1997,Munich 1860,Bayern Munich,2,2,D
32707,D1,1997,11/1/1997,Stuttgart,Schalke 04,0,0,D
32708,D1,1997,11/1/1997,Werder Bremen,Hertha,0,2,A
32709,D1,1997,11/2/1997,Bielefeld,Hamburg,0,3,A
32710,D1,1997,11/7/1997,Kaiserslautern,Hansa Rostock,4,3,H
32711,D1,1997,11/7/1997,Wolfsburg,Duisburg,0,2,A
32712,D1,1997,11/8/1997,Bayern Munich,Bielefeld,1,0,H
32713,D1,1997,11/8/1997,FC Koln,Werder Bremen,2,0,H
32714,D1,1997,11/8/1997,Hamburg,Leverkusen,0,1,A
32715,D1,1997,11/8/1997,Hertha,Munich 1860,2,0,H
32716,D1,1997,11/8/1997,M'gladbach,Dortmund,1,1,D
32717,D1,1997,11/8/1997,Schalke 04,Karlsruhe,2,0,H
32718,D1,1997,11/9/1997,Bochum,Stuttgart,0,2,A
32719,D1,1997,11/11/1997,Dortmund,Bayern Munich,0,2,A
32720,D1,1997,11/11/1997,Leverkusen,FC Koln,4,0,H
32721,D1,1997,11/18/1997,Dortmund,Wolfsburg,2,1,H
32722,D1,1997,11/18/1997,Duisburg,Hamburg,3,0,H
32723,D1,1997,11/18/1997,Karlsruhe,Bochum,1,1,D
32724,D1,1997,11/18/1997,Werder Bremen,Schalke 04,2,1,H
32725,D1,1997,11/19/1997,Bielefeld,Hertha,1,3,A
32726,D1,1997,11/19/1997,M'gladbach,Kaiserslautern,1,3,A
32727,D1,1997,11/19/1997,Munich 1860,FC Koln,1,0,H
32728,D1,1997,11/19/1997,Stuttgart,Hansa Rostock,2,1,H
32729,D1,1997,11/21/1997,Bochum,Werder Bremen,0,1,A
32730,D1,1997,11/21/1997,Hamburg,Dortmund,1,3,A
32731,D1,1997,11/22/1997,Bayern Munich,Duisburg,3,0,H
32732,D1,1997,11/22/1997,FC Koln,Bielefeld,3,5,A
32733,D1,1997,11/22/1997,Hertha,Leverkusen,2,2,D
32734,D1,1997,11/22/1997,Schalke 04,Munich 1860,2,0,H
32735,D1,1997,11/22/1997,Stuttgart,Karlsruhe,3,0,H
32736,D1,1997,11/22/1997,Wolfsburg,Kaiserslautern,2,1,H
32737,D1,1997,11/23/1997,Hansa Rostock,M'gladbach,2,0,H
32738,D1,1997,11/28/1997,Duisburg,Hertha,0,1,A
32739,D1,1997,11/28/1997,Karlsruhe,Hansa Rostock,3,0,H
32740,D1,1997,11/29/1997,Bielefeld,Schalke 04,1,1,D
32741,D1,1997,11/29/1997,Kaiserslautern,Hamburg,2,1,H
32742,D1,1997,11/29/1997,M'gladbach,Wolfsburg,0,2,A
32743,D1,1997,11/29/1997,Munich 1860,Bochum,0,2,A
32744,D1,1997,11/29/1997,Werder Bremen,Stuttgart,2,2,D
32745,D1,1997,11/30/1997,Leverkusen,Bayern Munich,4,2,H
32746,D1,1997,12/5/1997,Kaiserslautern,Bayern Munich,2,0,H
32747,D1,1997,12/6/1997,Bielefeld,Bochum,0,2,A
32748,D1,1997,12/6/1997,Duisburg,FC Koln,2,2,D
32749,D1,1997,12/6/1997,Leverkusen,Schalke 04,0,0,D
32750,D1,1997,12/6/1997,M'gladbach,Hamburg,1,1,D
32751,D1,1997,12/6/1997,Munich 1860,Stuttgart,1,3,A
32752,D1,1997,12/6/1997,Werder Bremen,Karlsruhe,2,4,A
32753,D1,1997,12/7/1997,Wolfsburg,Hansa Rostock,1,1,D
32754,D1,1997,12/12/1997,Hansa Rostock,Werder Bremen,1,2,A
32755,D1,1997,12/12/1997,Hertha,Kaiserslautern,2,0,H
32756,D1,1997,12/13/1997,Bayern Munich,M'gladbach,3,2,H
32757,D1,1997,12/13/1997,FC Koln,Dortmund,4,2,H
32758,D1,1997,12/13/1997,Hamburg,Wolfsburg,1,2,A
32759,D1,1997,12/13/1997,Karlsruhe,Munich 1860,0,0,D
32760,D1,1997,12/13/1997,Schalke 04,Duisburg,1,1,D
32761,D1,1997,12/13/1997,Stuttgart,Bielefeld,1,0,H
32762,D1,1997,12/14/1997,Bochum,Leverkusen,0,0,D
32763,D1,1997,12/16/1997,Dortmund,Hertha,3,0,H
32764,D1,1997,12/19/1997,Dortmund,Schalke 04,2,2,D
32765,D1,1997,12/19/1997,M'gladbach,Hertha,4,2,H
32766,D1,1997,12/20/1997,Bielefeld,Karlsruhe,2,1,H
32767,D1,1997,12/20/1997,Duisburg,Bochum,2,0,H
32768,D1,1997,12/20/1997,Kaiserslautern,FC Koln,3,2,H
32769,D1,1997,12/20/1997,Leverkusen,Stuttgart,6,1,H
32770,D1,1997,12/20/1997,Munich 1860,Werder Bremen,0,1,A
32771,D1,1997,12/20/1997,Wolfsburg,Bayern Munich,2,3,A
32772,D1,1997,12/21/1997,Hamburg,Hansa Rostock,0,1,A
32773,D1,1997,1/30/1998,Bochum,Dortmund,2,1,H
32774,D1,1997,1/30/1998,Stuttgart,Duisburg,1,1,D
32775,D1,1997,1/31/1998,Bayern Munich,Hamburg,3,0,H
32776,D1,1997,1/31/1998,FC Koln,M'gladbach,3,2,H
32777,D1,1997,1/31/1998,Hansa Rostock,Munich 1860,3,0,H
32778,D1,1997,1/31/1998,Hertha,Wolfsburg,1,0,H
32779,D1,1997,1/31/1998,Schalke 04,Kaiserslautern,1,1,D
32780,D1,1997,1/31/1998,Werder Bremen,Bielefeld,2,1,H
32781,D1,1997,2/1/1998,Karlsruhe,Leverkusen,1,1,D
32782,D1,1997,2/6/1998,Duisburg,Karlsruhe,1,0,H
32783,D1,1997,2/6/1998,Kaiserslautern,Bochum,3,0,H
32784,D1,1997,2/7/1998,Bayern Munich,Hansa Rostock,2,0,H
32785,D1,1997,2/7/1998,Bielefeld,Munich 1860,1,1,D
32786,D1,1997,2/7/1998,Dortmund,Stuttgart,3,1,H
32787,D1,1997,2/7/1998,Hamburg,Hertha,1,1,D
32788,D1,1997,2/7/1998,Leverkusen,Werder Bremen,4,1,H
